;Comment
8367;['привет', 'я', 'сидеть', 'поэтому', 'мы', 'встретиться', 'площадка', 'вк', 'иметься', 'такой']
8368;['да', 'быть', 'срач']
8369;['желать', 'победа', 'суд']
8370;['на', 'это', 'воровство', 'риа', 'новость', 'обратить', 'внимание']
8371;['в', 'топка', 'спесивый', 'мажор', 'лэйблом', 'бургер', 'недавно', 'слышать', 'реклама', 'радио', 'тип', 'официальный', 'диджей', 'тимати', 'угарнуть', 'лола', 'тип', 'вес', 'придать', 'теперь', 'знать', 'точно', 'диджей', 'идти', 'нужно']
8372;['ть', 'два', 'лишний', 'тысяча', 'коммент', 'какой', 'муйня', 'ть']
8373;['похоже', 'думать', 'сделать', 'ты', 'одолжение']
8374;['да', 'музыка', 'грош', 'ломаный', 'стоить']
8375;['число', 'отклинувшиться', 'подиверждать', 'искусство', 'важный', 'политика']
8376;['блекстарый', 'снова', 'обосраться', 'хахи', 'классика']
8377;['интернет', 'беспощадно', 'делать', 'денюшка', 'весь', 'мимо', 'касса']
8379;['удача', 'надеяться', 'узнать', 'закончиться', 'дело']
8380;['вроде', 'благородный', 'дело', 'заниматься', 'парень', 'отстаивать', 'свой', 'законный', 'право', 'собственность', 'пытаться', 'поднас', 'ать', 'весь', 'ненавистный', 'татарин', 'честно', 'сторона', 'это', 'выглядеть', 'ковыряние', 'палец', 'жо', 'пе', 'попытка', 'уя', 'сделать', 'х', 'й', 'халява', 'рубануть', 'баблишек', 'иначе', 'этот', 'фотография', 'она', 'обратить', 'внимание', 'лейбл', 'иметь', 'какой', 'ценность', 'автор', 'валяться', 'сеть', 'свободный', 'доступ', 'а', 'странно', 'столько', 'человек', 'поднять', 'пост', 'топ', 'выясниться', 'тимати', 'лично', 'завтракать', 'свежий', 'младенец', 'проблема', 'нужно', 'срочно', 'обратить', 'внимание']
8381;['а', 'музыка', 'такой', 'говнищий', 'хрень', 'слушать']
8383;['карать', 'этот', 'мажор']
8384;['продукт', 'бс', 'музыка', 'называть', 'сложно', 'я', 'мочь', 'орать', 'сучка', 'шлюха', 'кокс', 'залупный', 'битый', 'даже', 'мелодичный', 'получиться']
8385;['надеяться', 'хорошенько', 'розъебут', 'удача', 'суд']
8386;['поразить', 'чел', 'нагло', 'сделать', 'вид', 'знать', 'каждый', 'фото', 'автор', 'фото', 'принадлежать', 'б', 'полбеды', 'просто', 'взять', 'снимка', 'автор', 'пост', 'фото', 'пиздец', 'просыпаться', 'клац', 'музтво', 'твой', 'фотка', 'клип', 'гнусавый', 'петух']
8388;['блин', 'прочитать', 'остановиться', 'найти', 'авокадо', 'мысленно', 'похвалить', 'так', 'стоп', 'что', 'авокадо', 'тьфу', 'адвокат', 'найти', 'а', 'тема', 'удача', 'терпение', 'дело', 'очень', 'надеяться', 'всё', 'получиться']
8389;['успех', 'ты', 'нелёгкий', 'дело', 'правда', 'должный', 'восторжествовать']
8390;['удача', 'поиметь', 'полный', 'этот', 'артист']
8392;['ахахах', 'это', 'поворот', 'нагнуть', 'бро']
8393;['подписаться', 'ждать', 'развитие', 'событие', 'по', 'ход', 'суд', 'пить', 'пост']
8394;['кстати', 'клип', 'заблокировать', 'написать', 'жалоба', 'клип']
8395;['и', 'модель', 'забыть']
8396;['у', 'ещё', 'один', 'новость', 'такой', 'больший', 'прочитать', 'пост', 'зайти', 'инст', 'случайно', 'заметить', 'канал', 'совпадение']
8397;['дать', 'согласие', 'использование', 'мой', 'снимок', 'качество', 'аватарка', 'претензия', 'иметь']
8398;['удача', 'ты', 'терпение', 'битва', 'видно', 'этот', 'организация', 'очень', 'ушлый', 'мелочный', 'позволять', 'использовать', 'чужой', 'работа', 'умышленно', 'самый', 'смешной', 'иметь', 'возможность', 'заказать', 'дизайн', 'обложка', 'но', 'видать', 'привыкнуть', 'платить', 'работа', 'стырить', 'гораздо', 'простой', 'выгодный']
8399;['однозначно', 'зачёт', 'и', 'удача', 'закон', 'правило', 'хз', 'человек', 'доха', 'ра', 'деньга', 'однозначно', 'забыть', 'кто', 'должный', 'за', 'работа']
8400;['ждать', 'продолжение', 'история']
8401;['видимо', 'это', 'сложиться', 'традиция', 'брать', 'чужое', 'делать', 'свой']
8402;['это', 'стайла', 'суд', 'подавать']
8403;['сказать', 'давидович', 'это', 'петушиный', 'поступок']
